X,Y,sch_name,lea_name,year,address,contact,phone,accredit,sch_core_u,lea_core_u,st_core_uq,lea_prov_t,lea_prov_s,st_prov_tc,st_prov_sp,sch_bach,sch_mast,sch_phd,lea_bach,lea_mast,lea_phd,st_bach,st_mast,st_phd,sch_prov_t,sch_prov_s,eid,street,city,state,country,title1_p,title1_f,combokey,nces_schoo,leaid,schid,sch_addres,sch_city,sch_zip,jj,prek,k,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,ug,sp_ed,mg_sch,charter_sc,alt_sch,ab_group,mg_sch2,alt_acd_di,alt_disc_p,alt_other,gte_progra,provide_ap,num_ap_cou,student_ap,m_ame_7_en,m_asi_7_en,m_his_7_en,m_bla_7_en,m_whi_7_en,m_hi_pac_7,m_2_or_mor,m_tot_7_en,m_dis_idea,m_dis_504_,m_lep_7_en,f_ame_7_en,f_asi_7_en,f_his_7_en,f_bla_7_en,f_whi_7_en,f_hi_pac_7,f_2_or_mor,f_tot_7_en,f_dis_idea,f_dis_504_,f_lep_7_en,tot_fte,fte_cert,teach_1st_,teach_2nd_,counsel,tot_enroll,m_perc,f_perc,ame_tot,asi_tot,his_tot,bla_tot,whi_tot,hi_pac_tot,more_tot,dis_504_to,lep_tot,ame_perc,asi_perc,his_perc,bla_perc,whi_perc,hi_pac_per,more_perc,dis_504_pe,lep_perc,title_1,fte_absent,fte_teache,teach_amou,avg_teach_,tot_salari,inst_salar,expend,read_3_sco,read_4_sco,read_5_sco,read_6_sco,read_7_sco,read_8_sco,read_11_sc,write_5_sc,write_8_sc,write_11_s,math_3_sco,math_4_sco,math_5_sco,math_6_sco,math_7_sco,math_8_sco,alg_1_scor,alg_2_scor,geo_score,avg_eng_sc,avg_math_s,poor_perc,blk_perc,azn_perc,wht_perc,male_perc,fem_perc,sev_dis_pe,pop5to17,pop5to17la,pov5to17,pov5to17la,pov_5to17_,teach_3rd_,mastbachra,perc_cert,logenroll,logfte,ratio,meanpov,cenpov,meanexp,cenexp,meaneduc,ceneduc,meancert,cencert,p25pov,p75pov,p25exp,p75exp,p25educ,p75educ,p25cert,p75cert,expint,educint,certint,yearid,v188,addrtype,addrlocat
-76.1002419,36.821958,WINDSOR OAKS ELEM,VA BEACH CITY PBLC SCHS,_12,"3800 Van Buren Dr, Virginia Beach, VA 23452",Principal: Dr. Sherri Archer,(757) 648-4120,Accredited with Warning,0,0,1,3,0,5,1,48,52,0,44,53,2,41,56,1,,,98,3800 Van Buren Dr,VIRGINIA BEACH,VA,USA,0,0,5.104e+11,5.104e+11,5103840,1726,3800 VAN BUREN DR,VIRGINIA BEACH,23452,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,,,5,20,44,92,137,0,20,318,49,5,8,2,11,47,113,140,8,14,335,19,2,5,46.5,46.5,2,3,,653,48.7,51.3,7,31,91,205,277,8,34,7,13,1.07,4.75,13.94,31.39,42.42,1.23,5.21,1.07,1.99,4.3,6.45,0,28.8,37,1842740,50129,2560935,1990047,54059,61.94,474,452,469,,,,,442,,,397,408,414,,,,,,,458.7404,407.0631,45.2,29.72,4.49,39.63,48.45,51.55,5.42,74032,75131,9249,8713,12.49325,.1159708,89.25,1.083333,100,6.481577,3.839452,14.04301,15.90492,-3.411673,90.38022,-1.130219,1.486381,-.4030478,97.32459,2.675407,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,3.855936,1.375067,-9.127614
-76.1202379,36.774346,SALEM ELEM,VA BEACH CITY PBLC SCHS,_12,"3961 Salem Lakes Blvd, Virginia Beach, VA 23456",Principal: Mrs. Janet J. Zitt,(757) 648-3680,Fully Accredited,0,0,1,3,0,5,1,42,58,0,44,53,2,41,56,1,3,0,65,3961 Salem Lakes Blvd,VIRGINIA BEACH,VA,USA,0,0,5.104e+11,5.104e+11,5103840,2139,3961 SALEM LAKES BLVD,VIRGINIA BEACH,23456,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,,,0,26,20,74,107,0,14,241,37,5,2,2,17,32,74,92,0,8,225,19,2,2,32.3,30.3,2,1,,466,51.72,48.28,2,43,52,148,199,0,22,7,4,.43,9.23,11.16,31.76,42.7,0,4.72,1.5,.86,6.19,3.1,0,20,25,1249679,50697,1929301,1357187,40210,61.92,508,486,492,,,,,473,,,457,431,425,,,,,,,489.6992,437.1624,35.06,28.79,8.44,42.42,51.95,48.05,3.46,74032,75131,9249,8713,12.49325,.1159708,90.71,1.380952,93.80805,6.144186,3.475067,14.42724,15.90492,-3.411673,90.38022,.3297806,1.486381,-.1054288,97.32459,-3.516541,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-1.125103,.3596886,11.99728
-76.0885726,36.7769378,NEW CASTLE ELEM,VA BEACH CITY PBLC SCHS,_12,"4136 Dam Neck Road , Virginia Beach, VA 23456",Principal: Ms. Gloria S. Harris,(757) 648-3080,Fully Accredited,0,0,1,3,0,5,1,48,48,4,44,53,2,41,56,1,2,0,2169,4136 Dam Neck Road,VIRGINIA BEACH,VA,USA,0,0,5.104e+11,5.104e+11,5103840,1931,4136 DAM NECK ROAD,VIRGINIA BEACH,23456,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,,,0,50,29,59,248,8,20,414,37,2,8,0,50,26,71,206,5,17,375,19,2,2,50,50,0,2,,789,52.47,47.53,0,100,55,130,454,13,37,4,10,0,12.67,6.97,16.48,57.54,1.65,4.69,.51,1.27,0,4,0,30,41,2145146,52041,2891818,2322474,62400,60,477,476,485,,,,,474,,,415,436,430,,,,,,,478.1389,427.9724,13.6,16.01,12.33,57.05,52.6,47.4,4.82,74032,75131,9249,8713,12.49325,.1159708,96,1,100,6.670766,3.912023,15.78,15.90492,-3.411673,90.38022,5.619781,1.486381,-.4863812,97.32459,2.675407,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-19.17286,1.659373,-9.127614
-76.1200539,36.79713,PARKWAY ELEM,VA BEACH CITY PBLC SCHS,_12,"4180 O'Hare Dr, Virginia Beach, VA 23456",Principal: Ms. Nanocie M. Diggs,(757) 648-3280,Fully Accredited,0,0,1,3,0,5,1,31,69,0,44,53,2,41,56,1,3,0,64,4180 O'Hare Dr,VIRGINIA BEACH,VA,USA,0,0,5.104e+11,5.104e+11,5103840,2107,4180 O'HARE DR,VIRGINIA BEACH,23453,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,,,2,29,20,158,62,2,8,281,37,2,8,2,20,23,125,53,2,14,239,13,2,5,48,46,2,1,,520,54.04,45.96,4,49,43,283,115,4,22,4,13,.77,9.42,8.27,54.42,22.12,.77,4.23,.77,2.5,4.17,2.08,1,32,35,1845509,52266,2540814,1984097,46464,66.67,451,456,484,,,,,454,,,403,418,420,,,,,,,460.9966,413.2646,60,52.5,8.85,21.54,54.62,45.38,3.27,74032,75131,9249,8713,12.49325,.1159708,93.75,2.225806,95.83334,6.253829,3.871201,10.83333,15.90492,-3.411673,90.38022,3.369781,1.486381,.7394253,97.32459,-1.491257,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-11.49659,-2.522677,5.08768
-76.1195459,36.850072,THALIA ELEM,VA BEACH CITY PBLC SCHS,_12,"421 Thalia Rd, Virginia Beach, VA 23452-1836",Principal: Pamela Pastros,(757) 648-3880,Fully Accredited,0,0,1,3,0,5,1,45,52,2,44,53,2,41,56,1,2,0,117,421 Thalia Rd,VIRGINIA BEACH,VA,USA,0,0,5.104e+11,5.104e+11,5103840,1717,421 THALIA RD,VIRGINIA BEACH,23452,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,,,0,8,29,113,149,2,20,321,55,5,5,2,14,29,92,155,0,35,327,22,2,5,42.5,42.5,2,1,,648,49.54,50.46,2,22,58,205,304,2,55,7,10,.31,3.4,8.95,31.64,46.91,.31,8.49,1.08,1.54,4.71,2.35,0,24.5,38,1945942,51276,2697273,2118191,52918,57.65,475,453,467,,,,,454,,,429,415,437,,,,,,,462.2112,427.0518,35.6,28.79,3.25,45.51,49.38,50.62,5.42,74032,75131,9249,8713,12.49325,.1159708,92.94,1.155556,100,6.473891,3.749504,15.24706,15.90492,-3.411673,90.38022,2.559784,1.486381,-.3308256,97.32459,2.675407,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-8.733145,1.128669,-9.127614
-76.1338409,36.8436283,PRINCESS ANNE HIGH,VA BEACH CITY PBLC SCHS,_12,"4400 Virginia Beach Blvd, Virginia Beach, VA 23462-3198",Principal: Dr. Daniel W. Smith,(757) 648-5600,Fully Accredited,0,0,1,3,0,5,1,41,57,1,44,53,2,41,56,1,1,1,113,4400 Virginia Beach Blvd,VIRGINIA BEACH,VA,USA,0,0,5.104e+11,5.104e+11,5103840,412,4400 VIRGINIA BEACH BLVD,VIRGINIA BEACH,23462,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,,,,1,1,27,1,5,74,77,188,557,2,5,908,139,14,5,5,77,92,182,572,5,11,944,79,8,5,141.6,138,4,4.6,6,1852,49.03,50.97,10,151,169,370,1129,7,16,22,10,.54,8.15,9.13,19.98,60.96,.38,.86,1.19,.54,2.82,3.25,0,67.6,112,5945693,53039,7567938,5977921,145071,47.74,,,,,,,509,,,499,,,,,,,397,410,421,503.9834,411.7551,19.62,17.92,7.37,58.17,49.68,50.32,11.4,74032,75131,9249,8713,12.49325,.1159708,93.93,1.390244,97.45763,7.524022,4.953006,13.0791,15.90492,-3.411673,90.38022,3.549782,1.486381,-.0961373,97.32459,.1330338,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-12.11069,.327989,-.4538676
-76.1405709,36.857076,PEMBROKE ELEM,VA BEACH CITY PBLC SCHS,_12,"4622 Jericho Rd, Virginia Beach, VA 23462-2225",Principal: Dr. Linda Hayes,(757) 473-5025,Fully Accredited,0,0,1,3,0,5,1,36,62,2,44,53,2,41,56,1,0,2,80,4622 Jericho Rd,VIRGINIA BEACH,VA,USA,0,0,5.104e+11,5.104e+11,5103840,1707,4622 JERICHO RD,VIRGINIA BEACH,23462,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,,,0,23,32,53,170,2,14,294,85,2,5,0,17,29,56,191,0,11,304,52,0,8,54,52,3,2,,598,49.16,50.84,0,40,61,109,361,2,25,2,13,0,6.69,10.2,18.23,60.37,.33,4.18,.33,2.17,5.56,3.7,0,39,35,1699053,48865,2440547,1822080,52139,72.22,461,481,475,,,,,457,,,396,445,421,,,,,,,468.5,420.5541,50.08,17.36,6.01,59.77,48.58,51.42,20.04,74032,75131,9249,8713,12.49325,.1159708,90.74,1.722222,96.2963,6.393591,3.988984,11.07407,15.90492,-3.411673,90.38022,.3597794,1.486381,.235841,97.32459,-1.028297,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-1.227449,-.8046124,3.508214
-76.126153,36.7972921,LARKSPUR MIDDLE,VA BEACH CITY PBLC SCHS,_12,"4696 Princess Anne Rd, Virginia Beach, VA 23462",Principal: Matthew Delaney,(757) 648-4800,Fully Accredited,0,0,1,3,0,5,1,38,61,0,44,53,2,41,56,1,2,0,1955,4696 Princess Anne Rd,VIRGINIA BEACH,VA,USA,0,0,5.104e+11,5.104e+11,5103840,1057,4696 PRINCESS ANNE RD,VIRGINIA BEACH,23462,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,,1,,,,2,53,95,326,296,5,26,803,118,23,11,2,50,80,260,305,5,32,734,67,11,8,115,114,3,3,,1537,52.24,47.76,4,103,175,586,601,10,58,34,19,.26,6.7,11.39,38.13,39.1,.65,3.77,2.21,1.24,2.61,2.61,0,77,90,4616233,51053,5826511,4659111,118227,66.96,,,,478,469,481,,,423,,,,,408,373,388,429,,463,457.5322,381.7135,41.69,35.17,5.63,37.72,53.07,46.93,11.33,74032,75131,9249,8713,12.49325,.1159708,94.78,1.605263,99.13043,7.337588,4.744932,13.36522,15.90492,-3.411673,90.38022,4.39978,1.486381,.1188819,97.32459,1.80584,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-15.01061,-.4055863,-6.160933
-76.1430459,36.871946,LUXFORD ELEM,VA BEACH CITY PBLC SCHS,_12,"4808 Haygood Rd, Virginia Beach, VA 23455",Principal: Ms. Joanne T. D'Agostino,(757) 473-5014,Fully Accredited,0,0,1,3,0,5,1,29,63,3,44,53,2,41,56,1,,,77,4808 Haygood Rd,VIRGINIA BEACH,VA,USA,0,0,5.104e+11,5.104e+11,5103840,1700,4808 HAYGOOD RD,VIRGINIA BEACH,23455,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,,,0,11,29,77,140,2,11,270,31,2,5,2,14,23,80,125,2,20,266,7,2,5,46,46,1,2,,536,50.37,49.63,2,25,52,157,265,4,31,4,10,.37,4.66,9.7,29.29,49.44,.75,5.78,.75,1.87,2.17,4.35,1,24,32,1533125,48440,2227419,1673221,43114,52.17,454,454,485,,,,,439,,,404,426,422,,,,,,,457.569,416.6637,50.94,26.79,3.96,47.74,50.94,49.06,2.08,74032,75131,9249,8713,12.49325,.1159708,93.48,2.172414,100,6.284134,3.828641,11.65217,15.90492,-3.411673,90.38022,3.099785,1.486381,.6860327,97.32459,2.675407,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-10.57545,-2.340519,-9.127614
-76.1430459,36.871946,BAYSIDE HIGH,VA BEACH CITY PBLC SCHS,_12,"4960 Haygood Rd, Virginia Beach, VA 23455-5299",Principal: James D Miller,(757) 648-5200,Accredited with Warning,0,0,1,3,0,5,1,47,48,4,44,53,2,41,56,1,2,1,84,4960 Haygood Rd,VIRGINIA BEACH,VA,USA,0,0,5.104e+11,5.104e+11,5103840,1675,4960 HAYGOOD RD,VIRGINIA BEACH,23455,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,,,,1,1,16,1,5,53,77,407,299,2,17,860,151,8,8,8,89,107,470,338,8,14,1034,91,5,5,129.2,127.2,2.2,0,6,1894,45.41,54.59,13,142,184,877,637,10,31,13,13,.69,7.5,9.71,46.3,33.63,.53,1.64,.69,.69,1.7,0,0,67,99,5006882,50432,6548034,5052337,145354,51.86,,,,,,418,479,,,471,,,,,,,389,392,409,474.967,398.6602,43.85,43.25,6.32,31.86,46.51,53.49,11.94,74032,75131,9249,8713,12.49325,.1159708,98.3,1.021277,98.45201,7.546446,4.861362,14.65944,15.90492,-3.411673,90.38022,7.919785,1.486381,-.4651046,97.32459,1.127419,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-27.01971,1.586785,-3.846383
-76.195249,36.8133372,PROVIDENCE ELEM,VA BEACH CITY PBLC SCHS,_12,"4968 Providence Rd, Virginia Beach, VA 23464",Principal: Ms. Lou Anne Metzger,(757) 648-3520,Fully Accredited,3,0,1,3,0,5,1,59,41,0,44,53,2,41,56,1,,,51,4968 Providence Rd,VIRGINIA BEACH,VA,USA,0,0,5.104e+11,5.104e+11,5103840,1982,4968 PROVIDENCE RD,VIRGINIA BEACH,23464,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,,,2,20,23,59,143,0,14,261,40,2,5,2,11,29,53,134,2,23,254,19,2,2,38,36,7,1,,515,50.68,49.32,4,31,52,112,277,2,37,4,7,.78,6.02,10.1,21.75,53.79,.39,7.18,.78,1.36,18.42,2.63,0,19,32,1528272,48150,2218493,1657644,45792,50,452,480,482,,,,,452,,,377,431,435,,,,,,,466.1983,412.9114,22.07,20.92,4.99,52.21,50.67,49.33,2.5,74032,75131,9249,8713,12.49325,.1159708,78.95,.6949152,94.73684,6.244167,3.637586,13.55263,15.90492,-3.411673,90.38022,-11.43022,1.486381,-.7914659,97.32459,-2.587753,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,38.99617,2.700223,8.828567
-76.1597869,36.821818,KEMPSVILLE HIGH,VA BEACH CITY PBLC SCHS,_12,"5194 Chief Trail, Virginia Beach, VA 23464-2796",Principal: Mr. William W.  Harris,(757) 648-5450,Accredited with Warning,0,0,1,3,0,5,1,48,50,2,44,53,2,41,56,1,4,0,93,5194 Chief Trail,VIRGINIA BEACH,VA,USA,0,0,5.104e+11,5.104e+11,5103840,1694,5194 CHIEF TRAIL,VIRGINIA BEACH,23464,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,,,,,1,1,20,1,5,50,71,197,581,0,5,909,142,23,8,8,38,47,164,548,2,5,812,67,8,5,117.2,115.2,2,2,5,1721,52.82,47.18,13,88,118,361,1129,2,10,31,13,.76,5.11,6.86,20.98,65.6,.12,.58,1.8,.76,1.71,1.71,0,60.6,88,4680273,52980,6040001,4718711,134154,51.71,,,,,,,485,,,472,,,,,,,396,404,400,478.3643,400.3359,20.86,19.9,4.47,62.3,53.31,46.69,11.81,74032,75131,9249,8713,12.49325,.1159708,96.58,1.041667,98.29352,7.450661,4.763882,14.6843,15.90492,-3.411673,90.38022,6.199783,1.486381,-.4447145,97.32459,.9689255,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-21.15163,1.51722,-3.305656
-76.1589714,36.8625674,DIAMOND SPRINGS ELEM,VA BEACH CITY PBLC SCHS,_12,"5225 Learning Circle, Virginia Beach, VA 23462",Principal: Ms. Gloria F. Coston,(757) 648-4240,Fully Accredited,0,0,1,3,0,5,1,47,51,0,44,53,2,41,56,1,,,6298,5225 Learning Circle,VIRGINIA BEACH,VA,USA,0,0,5.104e+11,5.104e+11,5103840,2770,5225 LEARNING CIRCLE,VIRGINIA BEACH,23462,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,,0,11,32,233,29,2,11,318,52,2,5,2,11,23,194,20,2,20,272,16,0,8,49,47,3,2,,590,53.9,46.1,2,22,55,427,49,4,31,2,13,.34,3.73,9.32,72.37,8.31,.68,5.25,.34,2.2,6.12,4.08,1,33,30,1404757,46438,2140579,1626777,51243,67.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74032,75131,9249,8713,12.49325,.1159708,89.8,1.085106,95.91837,6.380123,3.89182,12.04082,15.90492,-3.411673,90.38022,-.5802155,1.486381,-.4012748,97.32459,-1.406227,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,1.979505,1.369018,4.797586
-76.1589714,36.8625674,NEWTOWN ELEM,VA BEACH CITY PBLC SCHS,_12,"5277 Learning Circle, Virginia Beach, VA 23462",Principal: Catrina Manigo,(757) 648-3120,Fully Accredited,0,0,1,3,0,5,1,46,54,0,44,53,2,41,56,1,,,53,5277 Learning Circle,VIRGINIA BEACH,VA,USA,0,0,5.104e+11,5.104e+11,5103840,1704,5277 LEARNING CIRCLE,VIRGINIA BEACH,23462,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,,,0,2,20,191,23,2,2,240,31,2,11,2,5,17,191,17,2,2,236,13,2,8,46,46,3,0,,476,50.42,49.58,2,7,37,382,40,4,4,4,19,.42,1.47,7.77,80.25,8.4,.84,.84,.84,3.99,6.52,0,1,29,35,1630624,46011,2222286,1732836,42916,63.04,467,,,,,,,,,,422,,,,,,,,,,,69.49,78.6,0,8.05,51.06,48.94,4.45,74032,75131,9249,8713,12.49325,.1159708,93.48,1.173913,100,6.165418,3.828641,10.34783,15.90492,-3.411673,90.38022,3.099785,1.486381,-.3124682,97.32459,2.675407,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-10.57545,1.066039,-9.127614
-76.1691779,36.837022,POINT O' VIEW ELEM,VA BEACH CITY PBLC SCHS,_12,"5400 Parliament Dr, Virginia Beach, VA 23462",Principal: Dr. Paulette France,(757) 648-3440,Accredited with Warning,0,0,1,3,0,5,1,54,43,3,44,53,2,41,56,1,,,74,5400 Parliament Dr,VIRGINIA BEACH,VA,USA,0,0,5.104e+11,5.104e+11,5103840,1711,5400 PARLIAMENT DR,VIRGINIA BEACH,23462,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,,,2,11,41,98,113,0,11,276,43,2,5,2,11,44,80,131,2,14,284,13,2,8,38.1,38.1,1,0,,560,49.29,50.71,4,22,85,178,244,2,25,4,13,.71,3.93,15.18,31.79,43.57,.36,4.46,.71,2.32,2.62,0,0,23,31,1647426,53160,2328720,1756886,45889,60.37,464,443,463,,,,,441,,,374,407,415,,,,,,,452.4169,398.9754,46.13,30.09,3.78,41.62,49.37,50.63,2.88,74032,75131,9249,8713,12.49325,.1159708,97.38,.7962963,100,6.327937,3.640214,14.69816,15.90492,-3.411673,90.38022,6.999779,1.486381,-.6900849,97.32459,2.675407,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-23.88095,2.354344,-9.127614
-76.195249,36.8133372,FAIRFIELD ELEM,VA BEACH CITY PBLC SCHS,_12,"5428 Providence Rd, Virginia Beach, VA 23464",Principal: Mr. Douglas Knapp,(757) 648-2480,Fully Accredited,0,0,1,3,0,5,1,44,56,0,44,53,2,41,56,1,,,60,5428 Providence Rd,VIRGINIA BEACH,VA,USA,0,0,5.104e+11,5.104e+11,5103840,1683,5428 PROVIDENCE RD,VIRGINIA BEACH,23464,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,,,2,29,14,44,146,0,11,246,43,2,5,0,26,23,65,134,0,11,259,16,2,8,34.5,34.5,1,1,,505,48.71,51.29,2,55,37,109,280,0,22,4,13,.4,10.89,7.33,21.58,55.45,0,4.36,.79,2.57,2.9,2.9,0,19,30,1375143,46332,2037985,1500497,42355,55.07,461,462,486,,,,,445,,,391,419,430,,,,,,,463.6841,415.4118,27.63,21.47,9.74,52.88,48.51,51.49,2.78,74032,75131,9249,8713,12.49325,.1159708,94.2,1.272727,100,6.224558,3.540959,14.63768,15.90492,-3.411673,90.38022,3.819778,1.486381,-.2136539,97.32459,2.675407,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-13.03183,.7289172,-9.127614
-76.1836259,36.832003,ARROWHEAD ELEM,VA BEACH CITY PBLC SCHS,_12,"5549 Susquehanna Dr, Virginia Beach, VA 23462-4034",Principal: Mr. Benjamin L. Gillikin,(757) 648-2040,Fully Accredited,0,0,1,3,0,5,1,47,53,0,44,53,2,41,56,1,,,86,5549 Susquehanna Dr,VIRGINIA BEACH,VA,USA,0,0,5.104e+11,5.104e+11,5103840,1673,5549 SUSQUEHANNA DR,VIRGINIA BEACH,23462,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,,,5,5,26,50,152,0,5,243,40,5,2,2,14,14,59,143,0,5,237,16,5,5,36,36,2,1,,480,50.63,49.38,7,19,40,109,295,0,10,10,7,1.46,3.96,8.33,22.71,61.46,0,2.08,2.08,1.46,5.56,2.78,0,21,26,1405701,53226,2056754,1494747,42475,58.33,459,454,476,,,,,457,,,400,420,422,,,,,,,462.4689,413.3879,37.79,22.55,3.97,61.17,50.73,49.27,6.06,74032,75131,9249,8713,12.49325,.1159708,91.66,1.12766,100,6.173786,3.583519,13.33333,15.90492,-3.411673,90.38022,1.279785,1.486381,-.3587216,97.32459,2.675407,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-4.366208,1.223841,-9.127614
-76.1775219,36.895022,BAYSIDE ELEM,VA BEACH CITY PBLC SCHS,_12,"5649 Bayside Rd, Virginia Beach, VA 23455-3410",Principal: Catherine Brumm,(757) 648-2080,Accredited with Warning,0,0,1,3,0,5,1,43,57,0,44,53,2,41,56,1,,,109,5649 Bayside Rd,VIRGINIA BEACH,VA,USA,0,0,5.104e+11,5.104e+11,5103840,1674,5649 BAYSIDE RD,VIRGINIA BEACH,23455,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,,,2,8,32,92,116,2,14,266,55,8,8,2,17,35,89,86,2,11,242,25,2,2,42.5,41.5,.5,1,,508,52.36,47.64,4,25,67,181,202,4,25,10,10,.79,4.92,13.19,35.63,39.76,.79,4.92,1.97,1.97,1.18,2.35,0,28,32,1660199,51703,2292398,1774526,45661,65.88,482,469,463,,,,,442,,,414,429,405,,,,,,,463.4934,415.6741,41.96,33.14,3.73,39.61,53.14,46.86,11.58,74032,75131,9249,8713,12.49325,.1159708,96.47,1.325581,97.64706,6.230482,3.749504,11.95294,15.90492,-3.411673,90.38022,6.089783,1.486381,-.1607997,97.32459,.322464,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-20.77634,.5485961,-1.100142
-76.1766259,36.794232,KEMPSVILLE ELEM,VA BEACH CITY PBLC SCHS,_12,"570 Kempsville Rd, Virginia Beach, VA 23464",Principal: Lori Hasher,(757) 648-2720,Fully Accredited,0,0,1,3,0,5,1,50,50,0,44,53,2,41,56,1,3,0,76,570 Kempsville Rd,VIRGINIA BEACH,VA,USA,0,0,5.104e+11,5.104e+11,5103840,1693,570 KEMPSVILLE RD,VIRGINIA BEACH,23464,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,,,0,14,23,35,185,2,20,279,55,5,2,0,11,20,29,158,0,5,223,22,0,2,38.1,37.1,1,0,,502,55.58,44.42,0,25,43,64,343,2,25,5,4,0,4.98,8.57,12.75,68.33,.4,4.98,1,.8,2.62,0,0,32.1,28,1494589,53569,2187549,1599283,44174,84.25,452,471,469,,,,,461,,,373,415,419,,,,,,,463.3679,402.9322,22.75,11.98,3.79,68.26,55.29,44.71,7.79,74032,75131,9249,8713,12.49325,.1159708,97.38,1,97.37533,6.2186,3.640214,13.17585,15.90492,-3.411673,90.38022,6.999779,1.486381,-.4863812,97.32459,.0507355,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-23.88095,1.659373,-.1730928
-75.9771615,36.8533565,VIRGINIA BEACH MIDDLE,VA BEACH CITY PBLC SCHS,_12,"600 25th St, Virginia Beach, VA 23451",Principal: Dr. Sandra Brown,(757) 437-4892,Fully Accredited,0,0,1,3,0,5,1,42,56,2,44,53,2,41,56,1,5,0,105,600 25th St,VIRGINIA BEACH,VA,USA,0,0,5.104e+11,5.104e+11,5103840,1721,600 25TH ST,VIRGINIA BEACH,23451,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,,1,,,,2,8,32,92,260,2,5,401,58,5,2,2,14,38,68,242,2,8,374,22,5,5,53.5,51.5,2,7,,775,51.74,48.26,4,22,70,160,502,4,13,10,7,.52,2.84,9.03,20.65,64.77,.52,1.68,1.29,.9,3.74,13.08,0,29.5,46,2309226,50365,3206683,2345302,63852,55.14,,,,494,491,497,,,435,,,,,399,391,410,456,,,476.3344,401.2014,37.06,18.65,2.41,62.18,52.16,47.84,9.27,74032,75131,9249,8713,12.49325,.1159708,83.18,1.333333,96.26168,6.652863,3.979682,14.48598,15.90492,-3.411673,90.38022,-7.200218,1.486381,-.1530478,97.32459,-1.062912,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,24.56479,.522149,3.626308
