Region,District,Sector/MDA/MMDA,Central GOG and CF: Comp of Emp,Central GOG and CF: Goods/Service,Central GOG and CF: Assets (Capital),Central GOG and CF: Total,IGF: Comp of Emp,IGF: Goods/Service,IGF: Assets (Capital),IGF: Total,Funds/Others: Comp of Emp,Funds/Others: Goods/Service,Funds/Others: Assets (Capital),Funds/Others: Total,Donor: Comp of Emp,Donor: Goods/Service,Donor: Assets (Capital),Donor: Total,Grand Total Less NREG / Statutory
Ashanti Region,Offinso,,0,"1,000",0,"1,000",0,0,0,0,0,0,0,0,0,0,0,0,"1,000"
Ashanti Region,Offinso,"Education, Youth and Sports",0,"758,388","262,355","1,020,743",0,0,0,0,0,0,0,0,0,0,"357,000","357,000","1,377,743"
Ashanti Region,Offinso,Office of Departmental Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso,Education,0,"758,388","262,355","1,020,743",0,0,0,0,0,0,0,0,0,0,"357,000","357,000","1,377,743"
Ashanti Region,Offinso,Sports,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso,Youth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso,Health,"130,503","578,000","230,601","939,105",0,0,0,0,0,0,0,0,0,0,"70,000","70,000","1,009,105"
Ashanti Region,Offinso,Office of District Medical Officer of Health,0,"10,000","120,000","130,000",0,0,0,0,0,0,0,0,0,0,0,0,"130,000"
Ashanti Region,Offinso,Environmental Health Unit,"130,503","568,000","110,601","809,105",0,0,0,0,0,0,0,0,0,0,"70,000","70,000","879,105"
Ashanti Region,Offinso,Hospital services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso,Waste Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso,Agriculture,"472,218","599,881","15,579","1,087,678",0,0,0,0,0,0,0,0,0,"32,916","34,508","67,424","1,155,102"
Ashanti Region,Offinso,,"472,218","599,881","15,579","1,087,678",0,0,0,0,0,0,0,0,0,"32,916","34,508","67,424","1,155,102"
Ashanti Region,Offinso,Physical Planning,"52,321","4,904",0,"57,225",0,0,0,0,0,0,0,0,0,0,0,0,"57,225"
Ashanti Region,Offinso,Office of Departmental Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso,Town and Country Planning,"52,321","4,904",0,"57,225",0,0,0,0,0,0,0,0,0,0,0,0,"57,225"
Ashanti Region,Offinso,Parks and Gardens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso,Social Welfare & Community Development,"167,494","20,279",0,"187,773",0,0,0,0,0,0,0,0,0,0,0,0,"187,773"
Ashanti Region,Offinso,Office of Departmental Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso,Social Welfare,"39,123","9,177",0,"48,300",0,0,0,0,0,0,0,0,0,0,0,0,"48,300"
Ashanti Region,Offinso,Community Development,"128,371","11,102",0,"139,473",0,0,0,0,0,0,0,0,0,0,0,0,"139,473"
Ashanti Region,Offinso,Natural Resource Conservation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso,Works,"101,444","21,747","244,646","367,836",0,0,0,0,0,0,0,0,0,"32,343","902,585","934,928","1,302,764"
Ashanti Region,Offinso,Office of Departmental Head,"59,687","20,000","192,000","271,687",0,0,0,0,0,0,0,0,0,0,"168,697","168,697","440,384"
Ashanti Region,Offinso,Public Works,"27,417",0,0,"27,417",0,0,0,0,0,0,0,0,0,0,0,0,"27,417"
Ashanti Region,Offinso,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"32,000","32,000","32,000"
Ashanti Region,Offinso,Feeder Roads,"14,339","1,747","52,646","68,731",0,0,0,0,0,0,0,0,0,"32,343","701,889","734,232","802,963"
Ashanti Region,Offinso,Rural Housing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso,"Trade, Industry and Tourism","56,700","3,000",0,"59,700",0,0,0,0,0,0,0,0,0,0,0,0,"59,700"
Ashanti Region,Offinso,Office of Departmental Head,"24,588","3,000",0,"27,588",0,0,0,0,0,0,0,0,0,0,0,0,"27,588"
Ashanti Region,Offinso,Trade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso,Cottage Industry,"32,113",0,0,"32,113",0,0,0,0,0,0,0,0,0,0,0,0,"32,113"
Ashanti Region,Offinso,Tourism,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso,Budget and Rating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso,Legal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso,Transport,0,"1,000",0,"1,000",0,0,0,0,0,0,0,0,0,0,0,0,"1,000"
Ashanti Region,Offinso,,0,"1,000",0,"1,000",0,0,0,0,0,0,0,0,0,0,0,0,"1,000"
Ashanti Region,Offinso,Disaster Prevention,"121,275","10,000",0,"131,275",0,0,0,0,0,0,0,0,0,0,0,0,"131,275"
Ashanti Region,Offinso,,"121,275","10,000",0,"131,275",0,0,0,0,0,0,0,0,0,0,0,0,"131,275"
Ashanti Region,Offinso,Urban Roads,0,"1,000",0,"1,000",0,0,0,0,0,0,0,0,0,0,0,0,"1,000"
Ashanti Region,Offinso,,0,"1,000",0,"1,000",0,0,0,0,0,0,0,0,0,0,0,0,"1,000"
Ashanti Region,Offinso,Birth and Death,"14,583","2,000",0,"16,583",0,0,0,0,0,0,0,0,0,0,0,0,"16,583"
Ashanti Region,Offinso,,"14,583","2,000",0,"16,583",0,0,0,0,0,0,0,0,0,0,0,0,"16,583"
Ashanti Region,Offinso_North,Multi Sectoral,"1,403,051","2,221,014","799,680","4,423,746","42,068","187,797",500,"230,365",0,0,0,"50,000",0,"139,989","420,215","560,204","5,264,314"
Ashanti Region,Offinso_North,Offinso North District - Akomadan,"1,403,051","2,221,014","799,680","4,423,746","42,068","187,797",500,"230,365",0,0,0,"50,000",0,"139,989","420,215","560,204","5,264,314"
Ashanti Region,Offinso_North,Central Administration,"365,517","1,111,208","655,700","2,132,425","42,068","185,597",500,"228,165",0,0,0,"50,000",0,"41,990",0,"41,990","2,452,580"
Ashanti Region,Offinso_North,Administration (Assembly Office),"365,517","1,111,208","655,700","2,132,425","42,068","185,597",500,"228,165",0,0,0,"50,000",0,"41,990",0,"41,990","2,452,580"
Ashanti Region,Offinso_North,Sub-Metros Administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso_North,Finance,"92,120",0,0,"92,120",0,0,0,0,0,0,0,0,0,0,0,0,"92,120"
Ashanti Region,Offinso_North,,"92,120",0,0,"92,120",0,0,0,0,0,0,0,0,0,0,0,0,"92,120"
Ashanti Region,Offinso_North,"Education, Youth and Sports",0,"843,653","60,000","903,653",0,0,0,0,0,0,0,0,0,0,"151,404","151,404","1,055,057"
Ashanti Region,Offinso_North,Office of Departmental Head,0,"15,000",0,"15,000",0,0,0,0,0,0,0,0,0,0,"93,233","93,233","108,233"
Ashanti Region,Offinso_North,Education,0,"828,653","60,000","888,653",0,0,0,0,0,0,0,0,0,0,"58,171","58,171","946,824"
Ashanti Region,Offinso_North,Sports,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso_North,Youth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso_North,Health,"185,217","114,349","70,000","369,566",0,"2,200",0,"2,200",0,0,0,0,0,"78,000","191,000","269,000","640,766"
Ashanti Region,Offinso_North,Office of District Medical Officer of Health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso_North,Environmental Health Unit,"185,217","80,000","70,000","335,217",0,"2,000",0,"2,000",0,0,0,0,0,"78,000","191,000","269,000","606,217"
Ashanti Region,Offinso_North,Hospital services,0,"34,349",0,"34,349",0,200,0,200,0,0,0,0,0,0,0,0,"34,549"
Ashanti Region,Offinso_North,Waste Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso_North,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso_North,Agriculture,"400,502","51,800",0,"452,301",0,0,0,0,0,0,0,0,0,"19,999",0,"19,999","472,300"
Ashanti Region,Offinso_North,,"400,502","51,800",0,"452,301",0,0,0,0,0,0,0,0,0,"19,999",0,"19,999","472,300"
Ashanti Region,Offinso_North,Physical Planning,"26,924","2,904",0,"29,828",0,0,0,0,0,0,0,0,0,0,0,0,"29,828"
Ashanti Region,Offinso_North,Office of Departmental Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso_North,Town and Country Planning,"26,924","2,904",0,"29,828",0,0,0,0,0,0,0,0,0,0,0,0,"29,828"
Ashanti Region,Offinso_North,Parks and Gardens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso_North,Social Welfare & Community Development,"140,797","67,100",0,"207,897",0,0,0,0,0,0,0,0,0,0,0,0,"207,897"
Ashanti Region,Offinso_North,Office of Departmental Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso_North,Social Welfare,"35,756","58,241",0,"93,997",0,0,0,0,0,0,0,0,0,0,0,0,"93,997"
Ashanti Region,Offinso_North,Community Development,"105,041","8,859",0,"113,900",0,0,0,0,0,0,0,0,0,0,0,0,"113,900"
Ashanti Region,Offinso_North,Natural Resource Conservation,0,"15,000",0,"15,000",0,0,0,0,0,0,0,0,0,0,0,0,"15,000"
Ashanti Region,Offinso_North,,0,"15,000",0,"15,000",0,0,0,0,0,0,0,0,0,0,0,0,"15,000"
Ashanti Region,Offinso_North,Works,"80,254",0,"13,980","94,235",0,0,0,0,0,0,0,0,0,0,"77,811","77,811","172,046"
Ashanti Region,Offinso_North,Office of Departmental Head,"80,254",0,0,"80,254",0,0,0,0,0,0,0,0,0,0,0,0,"80,254"
Ashanti Region,Offinso_North,Public Works,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso_North,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso_North,Feeder Roads,0,0,"13,980","13,980",0,0,0,0,0,0,0,0,0,0,"77,811","77,811","91,791"
Ashanti Region,Offinso_North,Rural Housing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso_North,"Trade, Industry and Tourism","23,154",0,0,"23,154",0,0,0,0,0,0,0,0,0,0,0,0,"23,154"
Ashanti Region,Offinso_North,Office of Departmental Head,"23,154",0,0,"23,154",0,0,0,0,0,0,0,0,0,0,0,0,"23,154"
Ashanti Region,Offinso_North,Trade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso_North,Cottage Industry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso_North,Tourism,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso_North,Budget and Rating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso_North,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso_North,Legal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso_North,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso_North,Transport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso_North,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso_North,Disaster Prevention,"88,568","15,000",0,"103,568",0,0,0,0,0,0,0,0,0,0,0,0,"103,568"
Ashanti Region,Offinso_North,,"88,568","15,000",0,"103,568",0,0,0,0,0,0,0,0,0,0,0,0,"103,568"
Ashanti Region,Offinso_North,Urban Roads,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso_North,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso_North,Birth and Death,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Offinso_North,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Afram_Plains,Multi Sectoral,0,"1,084,690","504,711","1,589,401",0,"63,497",0,"63,497",0,"475,144",0,0,0,"148,612","335,300","483,912","2,611,954"
Ashanti Region,Sekyere_Afram_Plains,Sekyere Afram Plains District-Drobonso,0,"1,084,690","504,711","1,589,401",0,"63,497",0,"63,497",0,"475,144",0,0,0,"148,612","335,300","483,912","2,611,954"
Ashanti Region,Sekyere_Afram_Plains,Central Administration,0,"729,000","474,711","1,203,711",0,"63,497",0,"63,497",0,0,0,0,0,"129,467","36,000","165,467","1,432,675"
Ashanti Region,Sekyere_Afram_Plains,Administration (Assembly Office),0,"729,000","474,711","1,203,711",0,"63,497",0,"63,497",0,0,0,0,0,"129,467","36,000","165,467","1,432,675"
Ashanti Region,Sekyere_Afram_Plains,Sub-Metros Administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Afram_Plains,Finance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Afram_Plains,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Afram_Plains,"Education, Youth and Sports",0,"33,000",0,"33,000",0,0,0,0,0,"355,144",0,0,0,0,"70,000","70,000","458,144"
Ashanti Region,Sekyere_Afram_Plains,Office of Departmental Head,0,"28,000",0,"28,000",0,0,0,0,0,"355,144",0,0,0,0,0,0,"383,144"
Ashanti Region,Sekyere_Afram_Plains,Education,0,"5,000",0,"5,000",0,0,0,0,0,0,0,0,0,0,"70,000","70,000","75,000"
Ashanti Region,Sekyere_Afram_Plains,Sports,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Afram_Plains,Youth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Afram_Plains,Health,0,"243,400",0,"243,400",0,0,0,0,0,0,0,0,0,0,"65,000","65,000","308,400"
Ashanti Region,Sekyere_Afram_Plains,Office of District Medical Officer of Health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Afram_Plains,Environmental Health Unit,0,"230,400",0,"230,400",0,0,0,0,0,0,0,0,0,0,0,0,"230,400"
Ashanti Region,Sekyere_Afram_Plains,Hospital services,0,"13,000",0,"13,000",0,0,0,0,0,0,0,0,0,0,"65,000","65,000","78,000"
Ashanti Region,Sekyere_Afram_Plains,Waste Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Afram_Plains,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Afram_Plains,Agriculture,0,"31,452",0,"31,452",0,0,0,0,0,0,0,0,0,"19,145","164,300","183,445","214,898"
Ashanti Region,Sekyere_Afram_Plains,,0,"31,452",0,"31,452",0,0,0,0,0,0,0,0,0,"19,145","164,300","183,445","214,898"
Ashanti Region,Sekyere_Afram_Plains,Physical Planning,0,"3,147",0,"3,147",0,0,0,0,0,0,0,0,0,0,0,0,"3,147"
Ashanti Region,Sekyere_Afram_Plains,Office of Departmental Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Afram_Plains,Town and Country Planning,0,"3,147",0,"3,147",0,0,0,0,0,0,0,0,0,0,0,0,"3,147"
Ashanti Region,Sekyere_Afram_Plains,Parks and Gardens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Afram_Plains,Social Welfare & Community Development,0,"34,690",0,"34,690",0,0,0,0,0,0,0,0,0,0,0,0,"34,690"
Ashanti Region,Sekyere_Afram_Plains,Office of Departmental Head,0,"33,190",0,"33,190",0,0,0,0,0,0,0,0,0,0,0,0,"33,190"
Ashanti Region,Sekyere_Afram_Plains,Social Welfare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Afram_Plains,Community Development,0,"1,500",0,"1,500",0,0,0,0,0,0,0,0,0,0,0,0,"1,500"
Ashanti Region,Sekyere_Afram_Plains,Natural Resource Conservation,0,0,0,0,0,0,0,0,0,"120,000",0,0,0,0,0,0,"120,000"
Ashanti Region,Sekyere_Afram_Plains,,0,0,0,0,0,0,0,0,0,"120,000",0,0,0,0,0,0,"120,000"
Ashanti Region,Sekyere_Afram_Plains,Works,0,"5,000","30,000","35,000",0,0,0,0,0,0,0,0,0,0,0,0,"35,000"
Ashanti Region,Sekyere_Afram_Plains,Office of Departmental Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Afram_Plains,Public Works,0,"5,000",0,"5,000",0,0,0,0,0,0,0,0,0,0,0,0,"5,000"
Ashanti Region,Sekyere_Afram_Plains,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Afram_Plains,Feeder Roads,0,0,"30,000","30,000",0,0,0,0,0,0,0,0,0,0,0,0,"30,000"
Ashanti Region,Sekyere_Afram_Plains,Rural Housing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Afram_Plains,"Trade, Industry and Tourism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Afram_Plains,Office of Departmental Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Afram_Plains,Trade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Afram_Plains,Cottage Industry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Afram_Plains,Tourism,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Afram_Plains,Budget and Rating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Afram_Plains,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Afram_Plains,Legal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Afram_Plains,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Afram_Plains,Transport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Afram_Plains,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Afram_Plains,Disaster Prevention,0,"5,000",0,"5,000",0,0,0,0,0,0,0,0,0,0,0,0,"5,000"
Ashanti Region,Sekyere_Afram_Plains,,0,"5,000",0,"5,000",0,0,0,0,0,0,0,0,0,0,0,0,"5,000"
Ashanti Region,Sekyere_Afram_Plains,Urban Roads,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Afram_Plains,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Afram_Plains,Birth and Death,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Afram_Plains,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Central,Multi Sectoral,"1,068,354","2,504,898","1,493,317","5,066,569","66,755","257,820","15,825","340,400",0,0,0,0,0,"69,294","549,333","618,627","6,025,596"
Ashanti Region,Sekyere_Central,Sekyere Central District - Nsuta,"1,068,354","2,504,898","1,493,317","5,066,569","66,755","257,820","15,825","340,400",0,0,0,0,0,"69,294","549,333","618,627","6,025,596"
Ashanti Region,Sekyere_Central,Central Administration,"344,096","369,760","350,000","1,063,857","45,415","210,861","15,825","272,101",0,0,0,0,0,"39,500",0,"39,500","1,375,458"
Ashanti Region,Sekyere_Central,Administration (Assembly Office),"344,096","369,760","350,000","1,063,857","45,415","210,861","15,825","272,101",0,0,0,0,0,"39,500",0,"39,500","1,375,458"
Ashanti Region,Sekyere_Central,Sub-Metros Administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Central,Finance,"131,879","192,000","298,703","622,582","21,340","46,359",0,"67,699",0,0,0,0,0,"2,490",953,"3,443","693,724"
Ashanti Region,Sekyere_Central,,"131,879","192,000","298,703","622,582","21,340","46,359",0,"67,699",0,0,0,0,0,"2,490",953,"3,443","693,724"
Ashanti Region,Sekyere_Central,"Education, Youth and Sports",0,"1,024,443","135,000","1,159,443",0,600,0,600,0,0,0,0,0,0,"122,000","122,000","1,282,043"
Ashanti Region,Sekyere_Central,Office of Departmental Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Central,Education,0,"1,014,443","135,000","1,149,443",0,0,0,0,0,0,0,0,0,0,"122,000","122,000","1,271,443"
Ashanti Region,Sekyere_Central,Sports,0,"10,000",0,"10,000",0,600,0,600,0,0,0,0,0,0,0,0,"10,600"
Ashanti Region,Sekyere_Central,Youth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Central,Health,"126,799","690,140","95,000","911,940",0,0,0,0,0,0,0,0,0,"3,000","205,000","208,000","1,119,940"
Ashanti Region,Sekyere_Central,Office of District Medical Officer of Health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Central,Environmental Health Unit,"126,799","610,000","95,000","831,799",0,0,0,0,0,0,0,0,0,0,"45,000","45,000","876,799"
Ashanti Region,Sekyere_Central,Hospital services,0,"80,140",0,"80,140",0,0,0,0,0,0,0,0,0,"3,000","160,000","163,000","243,140"
Ashanti Region,Sekyere_Central,Waste Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Central,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Central,Agriculture,"312,590","37,233","108,300","458,123",0,0,0,0,0,0,0,0,0,"24,304",0,"24,304","482,427"
Ashanti Region,Sekyere_Central,,"312,590","37,233","108,300","458,123",0,0,0,0,0,0,0,0,0,"24,304",0,"24,304","482,427"
Ashanti Region,Sekyere_Central,Physical Planning,0,"73,199",162,"73,361",0,0,0,0,0,0,0,0,0,0,0,0,"73,361"
Ashanti Region,Sekyere_Central,Office of Departmental Head,0,"73,199",162,"73,361",0,0,0,0,0,0,0,0,0,0,0,0,"73,361"
Ashanti Region,Sekyere_Central,Town and Country Planning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Central,Parks and Gardens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Central,Social Welfare & Community Development,"112,455","13,122",0,"125,577",0,0,0,0,0,0,0,0,0,0,0,0,"125,577"
Ashanti Region,Sekyere_Central,Office of Departmental Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Central,Social Welfare,"20,571","6,310",0,"26,881",0,0,0,0,0,0,0,0,0,0,0,0,"26,881"
Ashanti Region,Sekyere_Central,Community Development,"91,884","6,812",0,"98,696",0,0,0,0,0,0,0,0,0,0,0,0,"98,696"
Ashanti Region,Sekyere_Central,Natural Resource Conservation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Central,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Central,Works,"40,534",0,"506,152","546,686",0,0,0,0,0,0,0,0,0,0,"221,380","221,380","768,066"
Ashanti Region,Sekyere_Central,Office of Departmental Head,"40,534",0,0,"40,534",0,0,0,0,0,0,0,0,0,0,0,0,"40,534"
Ashanti Region,Sekyere_Central,Public Works,0,0,"345,901","345,901",0,0,0,0,0,0,0,0,0,0,"127,000","127,000","472,901"
Ashanti Region,Sekyere_Central,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Central,Feeder Roads,0,0,"160,251","160,251",0,0,0,0,0,0,0,0,0,0,"94,380","94,380","254,631"
Ashanti Region,Sekyere_Central,Rural Housing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Central,"Trade, Industry and Tourism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Central,Office of Departmental Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Central,Trade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Central,Cottage Industry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Central,Tourism,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Central,Budget and Rating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Central,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Central,Legal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Central,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Central,Transport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Central,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Central,Disaster Prevention,0,"105,000",0,"105,000",0,0,0,0,0,0,0,0,0,0,0,0,"105,000"
Ashanti Region,Sekyere_Central,,0,"105,000",0,"105,000",0,0,0,0,0,0,0,0,0,0,0,0,"105,000"
Ashanti Region,Sekyere_Central,Urban Roads,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Central,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Central,Birth and Death,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_Central,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashanti Region,Sekyere_East,Multi Sectoral,"949,130","2,521,586","1,087,555","4,558,271","48,052","470,130",0,"518,182",0,0,0,0,0,"73,053","448,156","521,209","5,597,662"
Ashanti Region,Sekyere_East,Sekyere East District - Effiduase,"949,130","2,521,586","1,087,555","4,558,271","48,052","470,130",0,"518,182",0,0,0,0,0,"73,053","448,156","521,209","5,597,662"
Ashanti Region,Sekyere_East,Central Administration,"528,857","1,078,773","275,385","1,883,015","48,052","407,552",0,"455,604",0,0,0,0,0,"42,720",0,"42,720","2,381,340"
