Revenue/Expenditure,Budget Type,District,Government,Value,Workplan,Year,Vote,Revenue Source
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 1a: Administration,2014/15 Approved Budget,Vote: 538,Donor Development
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 1a: Administration,2015/16 Proposed Budget,Vote: 538,Donor Development
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 2: Finance,2014/15 Approved Budget,Vote: 538,Wage
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 2: Finance,2015/16 Proposed Budget,Vote: 538,Wage
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 2: Finance,2014/15 Approved Budget,Vote: 538,Non Wage
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 2: Finance,2015/16 Proposed Budget,Vote: 538,Non Wage
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 2: Finance,2014/15 Approved Budget,Vote: 538,Domestic Development
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 2: Finance,2015/16 Proposed Budget,Vote: 538,Domestic Development
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 2: Finance,2014/15 Approved Budget,Vote: 538,Donor Development
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 2: Finance,2015/16 Proposed Budget,Vote: 538,Donor Development
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 4: Production and Marketing,2014/15 Approved Budget,Vote: 538,Wage
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 4: Production and Marketing,2015/16 Proposed Budget,Vote: 538,Wage
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 4: Production and Marketing,2014/15 Approved Budget,Vote: 538,Non Wage
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 4: Production and Marketing,2015/16 Proposed Budget,Vote: 538,Non Wage
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 4: Production and Marketing,2014/15 Approved Budget,Vote: 538,Domestic Development
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 4: Production and Marketing,2015/16 Proposed Budget,Vote: 538,Domestic Development
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 4: Production and Marketing,2014/15 Approved Budget,Vote: 538,Donor Development
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 4: Production and Marketing,2015/16 Proposed Budget,Vote: 538,Donor Development
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 4: Production and Marketing,2014/15 Approved Budget,Vote: 538,Wage
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 4: Production and Marketing,2015/16 Proposed Budget,Vote: 538,Wage
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 4: Production and Marketing,2014/15 Approved Budget,Vote: 538,Non Wage
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 4: Production and Marketing,2015/16 Proposed Budget,Vote: 538,Non Wage
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 4: Production and Marketing,2014/15 Approved Budget,Vote: 538,Domestic Development
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 4: Production and Marketing,2015/16 Proposed Budget,Vote: 538,Domestic Development
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 4: Production and Marketing,2014/15 Approved Budget,Vote: 538,Donor Development
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 4: Production and Marketing,2015/16 Proposed Budget,Vote: 538,Donor Development
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 5: Health,2014/15 Approved Budget,Vote: 538,Wage
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 5: Health,2015/16 Proposed Budget,Vote: 538,Wage
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 5: Health,2014/15 Approved Budget,Vote: 538,Non Wage
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 5: Health,2015/16 Proposed Budget,Vote: 538,Non Wage
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 5: Health,2014/15 Approved Budget,Vote: 538,Domestic Development
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 5: Health,2015/16 Proposed Budget,Vote: 538,Domestic Development
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 5: Health,2014/15 Approved Budget,Vote: 538,Donor Development
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 5: Health,2015/16 Proposed Budget,Vote: 538,Donor Development
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 6: Education,2014/15 Approved Budget,Vote: 538,Wage
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 6: Education,2015/16 Proposed Budget,Vote: 538,Wage
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 6: Education,2014/15 Approved Budget,Vote: 538,Non Wage
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 6: Education,2015/16 Proposed Budget,Vote: 538,Non Wage
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 6: Education,2014/15 Approved Budget,Vote: 538,Domestic Development
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 6: Education,2015/16 Proposed Budget,Vote: 538,Domestic Development
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 6: Education,2014/15 Approved Budget,Vote: 538,Donor Development
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 6: Education,2015/16 Proposed Budget,Vote: 538,Donor Development
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 7a: Roads and Engineering,2014/15 Approved Budget,Vote: 538,Wage
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 7a: Roads and Engineering,2015/16 Proposed Budget,Vote: 538,Wage
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 7a: Roads and Engineering,2014/15 Approved Budget,Vote: 538,Non Wage
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 7a: Roads and Engineering,2015/16 Proposed Budget,Vote: 538,Non Wage
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 7a: Roads and Engineering,2014/15 Approved Budget,Vote: 538,Domestic Development
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 7a: Roads and Engineering,2015/16 Proposed Budget,Vote: 538,Domestic Development
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 7a: Roads and Engineering,2014/15 Approved Budget,Vote: 538,Donor Development
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 7a: Roads and Engineering,2015/16 Proposed Budget,Vote: 538,Donor Development
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 7b: Water,2014/15 Approved Budget,Vote: 538,Wage
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 7b: Water,2015/16 Proposed Budget,Vote: 538,Wage
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 7b: Water,2014/15 Approved Budget,Vote: 538,Non Wage
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 7b: Water,2015/16 Proposed Budget,Vote: 538,Non Wage
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 7b: Water,2014/15 Approved Budget,Vote: 538,Domestic Development
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 7b: Water,2015/16 Proposed Budget,Vote: 538,Domestic Development
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 7b: Water,2014/15 Approved Budget,Vote: 538,Donor Development
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 7b: Water,2015/16 Proposed Budget,Vote: 538,Donor Development
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 8: Natural Resources,2014/15 Approved Budget,Vote: 538,Wage
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 8: Natural Resources,2015/16 Proposed Budget,Vote: 538,Wage
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 8: Natural Resources,2014/15 Approved Budget,Vote: 538,Non Wage
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 8: Natural Resources,2015/16 Proposed Budget,Vote: 538,Non Wage
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 8: Natural Resources,2014/15 Approved Budget,Vote: 538,Domestic Development
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 8: Natural Resources,2015/16 Proposed Budget,Vote: 538,Domestic Development
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 8: Natural Resources,2014/15 Approved Budget,Vote: 538,Donor Development
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 8: Natural Resources,2015/16 Proposed Budget,Vote: 538,Donor Development
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 9: Community Based Services,2014/15 Approved Budget,Vote: 538,Wage
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 9: Community Based Services,2015/16 Proposed Budget,Vote: 538,Wage
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 9: Community Based Services,2014/15 Approved Budget,Vote: 538,Non Wage
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 9: Community Based Services,2015/16 Proposed Budget,Vote: 538,Non Wage
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 9: Community Based Services,2014/15 Approved Budget,Vote: 538,Domestic Development
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 9: Community Based Services,2015/16 Proposed Budget,Vote: 538,Domestic Development
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 9: Community Based Services,2014/15 Approved Budget,Vote: 538,Donor Development
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 9: Community Based Services,2015/16 Proposed Budget,Vote: 538,Donor Development
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 11: Internal Audit,2014/15 Approved Budget,Vote: 538,Wage
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 11: Internal Audit,2015/16 Proposed Budget,Vote: 538,Wage
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 11: Internal Audit,2014/15 Approved Budget,Vote: 538,Non Wage
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 11: Internal Audit,2015/16 Proposed Budget,Vote: 538,Non Wage
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 11: Internal Audit,2014/15 Approved Budget,Vote: 538,Domestic Development
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 11: Internal Audit,2015/16 Proposed Budget,Vote: 538,Domestic Development
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 11: Internal Audit,2014/15 Approved Budget,Vote: 538,Donor Development
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 11: Internal Audit,2015/16 Proposed Budget,Vote: 538,Donor Development
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 11: Internal Audit,2014/15 Approved Budget,Vote: 538,Wage
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 11: Internal Audit,2015/16 Proposed Budget,Vote: 538,Wage
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 11: Internal Audit,2014/15 Approved Budget,Vote: 538,Non Wage
Revenue,Recurrent Expenditure,Moroto District,District Government,,Workplan 11: Internal Audit,2015/16 Proposed Budget,Vote: 538,Non Wage
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 11: Internal Audit,2014/15 Approved Budget,Vote: 538,Domestic Development
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 11: Internal Audit,2015/16 Proposed Budget,Vote: 538,Domestic Development
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 11: Internal Audit,2014/15 Approved Budget,Vote: 538,Donor Development
Revenue,Development Expenditure,Moroto District,District Government,,Workplan 11: Internal Audit,2015/16 Proposed Budget,Vote: 538,Donor Development
Revenue,Recurrent Revenues,Mubende District,District Government,"30,000",Workplan 1a: Administration,2014/15 Approved Budget,Vote: 541,Conditional Grant to IFMS Running Costs
Revenue,Recurrent Revenues,Mubende District,District Government,"30,000",Workplan 1a: Administration,2015/16 Proposed Budget,Vote: 541,Conditional Grant to IFMS Running Costs
Revenue,Recurrent Revenues,Mubende District,District Government,"24,464",Workplan 1a: Administration,2014/15 Approved Budget,Vote: 541,Conditional Grant to PAF monitoring
Revenue,Recurrent Revenues,Mubende District,District Government,"24,464",Workplan 1a: Administration,2015/16 Proposed Budget,Vote: 541,Conditional Grant to PAF monitoring
Revenue,Recurrent Revenues,Mubende District,District Government,"100,600",Workplan 1a: Administration,2014/15 Approved Budget,Vote: 541,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Mubende District,District Government,"100,600",Workplan 1a: Administration,2015/16 Proposed Budget,Vote: 541,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Mubende District,District Government,"78,340",Workplan 1a: Administration,2014/15 Approved Budget,Vote: 541,Locally Raised Revenues
Revenue,Recurrent Revenues,Mubende District,District Government,"78,340",Workplan 1a: Administration,2015/16 Proposed Budget,Vote: 541,Locally Raised Revenues
Revenue,Recurrent Revenues,Mubende District,District Government,"982,955",Workplan 1a: Administration,2014/15 Approved Budget,Vote: 541,Multi-Sectoral Transfers to LLGs
