Revenue/Expenditure,Budget Type,District,Government,Value,Workplan,Year,Vote,Revenue Source
Revenue,Recurrent Revenues,Kamwenge District,District Government,"80,573",Workplan 8: Natural Resources,2011/12 Approved Budget,Vote: 518,Other Transfers from Central Government
Revenue,Recurrent Revenues,Kamwenge District,District Government,"194,511",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 518,Other Transfers from Central Government
Revenue,Recurrent Revenues,Kamwenge District,District Government,"21,560",Workplan 8: Natural Resources,2011/12 Approved Budget,Vote: 518,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"21,560",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 518,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,,Workplan 8: Natural Resources,2011/12 Approved Budget,Vote: 518,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Kamwenge District,District Government,"26,096",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 518,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Kamwenge District,District Government,"92,662",Workplan 8: Natural Resources,2011/12 Approved Budget,Vote: 518,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"92,662",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 518,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"14,000",Workplan 8: Natural Resources,2011/12 Approved Budget,Vote: 518,Locally Raised Revenues
Revenue,Recurrent Revenues,Kamwenge District,District Government,"14,000",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 518,Locally Raised Revenues
Revenue,Recurrent Revenues,Kamwenge District,District Government,"11,945",Workplan 8: Natural Resources,2011/12 Approved Budget,Vote: 518,Conditional Grant to District Natural Res. - Wetlands (
Revenue,Recurrent Revenues,Kamwenge District,District Government,"7,232",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 518,Conditional Grant to District Natural Res. - Wetlands (
Revenue,Development Revenues,Kamwenge District,District Government,"198,750",Workplan 8: Natural Resources,2011/12 Approved Budget,Vote: 518,Donor Funding
Revenue,Development Revenues,Kamwenge District,District Government,"70,409",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 518,Donor Funding
Revenue,Development Revenues,Kamwenge District,District Government,0,Workplan 8: Natural Resources,2011/12 Approved Budget,Vote: 518,Locally Raised Revenues
Revenue,Development Revenues,Kamwenge District,District Government,"242,956",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 518,Locally Raised Revenues
Revenue,Development Revenues,Kamwenge District,District Government,,Workplan 8: Natural Resources,2011/12 Approved Budget,Vote: 518,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Kamwenge District,District Government,"3,320",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 518,Multi-Sectoral Transfers to LLGs
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"92,662",Workplan 8: Natural Resources,2011/12 Approved Budget,Vote: 518,Wage
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"92,662",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 518,Wage
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"128,078",Workplan 8: Natural Resources,2011/12 Approved Budget,Vote: 518,Non Wage
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"263,399",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 518,Non Wage
Expenditure,Development Expenditure,Kamwenge District,District Government,0,Workplan 8: Natural Resources,2011/12 Approved Budget,Vote: 518,Domestic Development
Expenditure,Development Expenditure,Kamwenge District,District Government,"246,276",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 518,Domestic Development
Expenditure,Development Expenditure,Kamwenge District,District Government,"198,750",Workplan 8: Natural Resources,2011/12 Approved Budget,Vote: 518,Donor Development
Expenditure,Development Expenditure,Kamwenge District,District Government,"70,409",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 518,Donor Development
Revenue,Recurrent Revenues,Kamwenge District,District Government,,Workplan 9: Community Based Services,2011/12 Approved Budget,Vote: 518,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Kamwenge District,District Government,"9,220",Workplan 9: Community Based Services,2012/13 Approved Budget,Vote: 518,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Kamwenge District,District Government,"12,614",Workplan 9: Community Based Services,2011/12 Approved Budget,Vote: 518,Conditional Grant to Women Youth and Disability Gra
Revenue,Recurrent Revenues,Kamwenge District,District Government,"14,149",Workplan 9: Community Based Services,2012/13 Approved Budget,Vote: 518,Conditional Grant to Women Youth and Disability Gra
Revenue,Recurrent Revenues,Kamwenge District,District Government,"25,228",Workplan 9: Community Based Services,2011/12 Approved Budget,Vote: 518,Conditional transfers to Special Grant for PWDs
Revenue,Recurrent Revenues,Kamwenge District,District Government,"29,541",Workplan 9: Community Based Services,2012/13 Approved Budget,Vote: 518,Conditional transfers to Special Grant for PWDs
Revenue,Recurrent Revenues,Kamwenge District,District Government,"17,500",Workplan 9: Community Based Services,2011/12 Approved Budget,Vote: 518,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"17,500",Workplan 9: Community Based Services,2012/13 Approved Budget,Vote: 518,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"3,308",Workplan 9: Community Based Services,2011/12 Approved Budget,Vote: 518,Locally Raised Revenues
Revenue,Recurrent Revenues,Kamwenge District,District Government,"3,308",Workplan 9: Community Based Services,2012/13 Approved Budget,Vote: 518,Locally Raised Revenues
Revenue,Recurrent Revenues,Kamwenge District,District Government,"13,435",Workplan 9: Community Based Services,2011/12 Approved Budget,Vote: 518,Conditional Grant to Functional Adult Lit
Revenue,Recurrent Revenues,Kamwenge District,District Government,"15,512",Workplan 9: Community Based Services,2012/13 Approved Budget,Vote: 518,Conditional Grant to Functional Adult Lit
Revenue,Recurrent Revenues,Kamwenge District,District Government,"33,442",Workplan 9: Community Based Services,2011/12 Approved Budget,Vote: 518,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"33,442",Workplan 9: Community Based Services,2012/13 Approved Budget,Vote: 518,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"3,364",Workplan 9: Community Based Services,2011/12 Approved Budget,Vote: 518,Conditional Grant to Community Devt Assistants Non 
Revenue,Recurrent Revenues,Kamwenge District,District Government,"3,939",Workplan 9: Community Based Services,2012/13 Approved Budget,Vote: 518,Conditional Grant to Community Devt Assistants Non 
Revenue,Development Revenues,Kamwenge District,District Government,"90,502",Workplan 9: Community Based Services,2011/12 Approved Budget,Vote: 518,Donor Funding
Revenue,Development Revenues,Kamwenge District,District Government,"81,483",Workplan 9: Community Based Services,2012/13 Approved Budget,Vote: 518,Donor Funding
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"33,442",Workplan 9: Community Based Services,2011/12 Approved Budget,Vote: 518,Wage
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"33,442",Workplan 9: Community Based Services,2012/13 Approved Budget,Vote: 518,Wage
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"75,449",Workplan 9: Community Based Services,2011/12 Approved Budget,Vote: 518,Non Wage
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"93,168",Workplan 9: Community Based Services,2012/13 Approved Budget,Vote: 518,Non Wage
Expenditure,Development Expenditure,Kamwenge District,District Government,0,Workplan 9: Community Based Services,2011/12 Approved Budget,Vote: 518,Domestic Development
Expenditure,Development Expenditure,Kamwenge District,District Government,0,Workplan 9: Community Based Services,2012/13 Approved Budget,Vote: 518,Domestic Development
Expenditure,Development Expenditure,Kamwenge District,District Government,"90,502",Workplan 9: Community Based Services,2011/12 Approved Budget,Vote: 518,Donor Development
Expenditure,Development Expenditure,Kamwenge District,District Government,"81,483",Workplan 9: Community Based Services,2012/13 Approved Budget,Vote: 518,Donor Development
Revenue,Recurrent Revenues,Kamwenge District,District Government,"26,999",Workplan 10: Planning,2011/12 Approved Budget,Vote: 518,Other Transfers from Central Government
Revenue,Recurrent Revenues,Kamwenge District,District Government,"26,999",Workplan 10: Planning,2012/13 Approved Budget,Vote: 518,Other Transfers from Central Government
Revenue,Recurrent Revenues,Kamwenge District,District Government,"16,750",Workplan 10: Planning,2011/12 Approved Budget,Vote: 518,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"16,750",Workplan 10: Planning,2012/13 Approved Budget,Vote: 518,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"39,198",Workplan 10: Planning,2011/12 Approved Budget,Vote: 518,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"39,198",Workplan 10: Planning,2012/13 Approved Budget,Vote: 518,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"3,677",Workplan 10: Planning,2011/12 Approved Budget,Vote: 518,Locally Raised Revenues
Revenue,Recurrent Revenues,Kamwenge District,District Government,"3,677",Workplan 10: Planning,2012/13 Approved Budget,Vote: 518,Locally Raised Revenues
Revenue,Recurrent Revenues,Kamwenge District,District Government,"6,000",Workplan 10: Planning,2011/12 Approved Budget,Vote: 518,Conditional Grant to PAF monitoring
Revenue,Recurrent Revenues,Kamwenge District,District Government,"6,000",Workplan 10: Planning,2012/13 Approved Budget,Vote: 518,Conditional Grant to PAF monitoring
Revenue,Development Revenues,Kamwenge District,District Government,"88,860",Workplan 10: Planning,2011/12 Approved Budget,Vote: 518,Donor Funding
Revenue,Development Revenues,Kamwenge District,District Government,"136,475",Workplan 10: Planning,2012/13 Approved Budget,Vote: 518,Donor Funding
Revenue,Development Revenues,Kamwenge District,District Government,,Workplan 10: Planning,2011/12 Approved Budget,Vote: 518,LGMSD (Former LGDP)
Revenue,Development Revenues,Kamwenge District,District Government,"8,000",Workplan 10: Planning,2012/13 Approved Budget,Vote: 518,LGMSD (Former LGDP)
Revenue,Development Revenues,Kamwenge District,District Government,"161,700",Workplan 10: Planning,2011/12 Approved Budget,Vote: 518,Other Transfers from Central Government
Revenue,Development Revenues,Kamwenge District,District Government,"52,056",Workplan 10: Planning,2012/13 Approved Budget,Vote: 518,Other Transfers from Central Government
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"39,198",Workplan 10: Planning,2011/12 Approved Budget,Vote: 518,Wage
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"39,198",Workplan 10: Planning,2012/13 Approved Budget,Vote: 518,Wage
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"53,426",Workplan 10: Planning,2011/12 Approved Budget,Vote: 518,Non Wage
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"53,426",Workplan 10: Planning,2012/13 Approved Budget,Vote: 518,Non Wage
Expenditure,Development Expenditure,Kamwenge District,District Government,"161,700",Workplan 10: Planning,2011/12 Approved Budget,Vote: 518,Domestic Development
Expenditure,Development Expenditure,Kamwenge District,District Government,"60,056",Workplan 10: Planning,2012/13 Approved Budget,Vote: 518,Domestic Development
Expenditure,Development Expenditure,Kamwenge District,District Government,"88,860",Workplan 10: Planning,2011/12 Approved Budget,Vote: 518,Donor Development
Expenditure,Development Expenditure,Kamwenge District,District Government,"136,475",Workplan 10: Planning,2012/13 Approved Budget,Vote: 518,Donor Development
Revenue,Recurrent Revenues,Kamwenge District,District Government,"39,000",Workplan 11: Internal Audit,2011/12 Approved Budget,Vote: 518,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"39,000",Workplan 11: Internal Audit,2012/13 Approved Budget,Vote: 518,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"13,380",Workplan 11: Internal Audit,2011/12 Approved Budget,Vote: 518,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"13,380",Workplan 11: Internal Audit,2012/13 Approved Budget,Vote: 518,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"2,941",Workplan 11: Internal Audit,2011/12 Approved Budget,Vote: 518,Locally Raised Revenues
Revenue,Recurrent Revenues,Kamwenge District,District Government,"2,941",Workplan 11: Internal Audit,2012/13 Approved Budget,Vote: 518,Locally Raised Revenues
Revenue,Recurrent Revenues,Kamwenge District,District Government,"4,500",Workplan 11: Internal Audit,2011/12 Approved Budget,Vote: 518,Conditional Grant to PAF monitoring
Revenue,Recurrent Revenues,Kamwenge District,District Government,"4,500",Workplan 11: Internal Audit,2012/13 Approved Budget,Vote: 518,Conditional Grant to PAF monitoring
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"39,000",Workplan 11: Internal Audit,2011/12 Approved Budget,Vote: 518,Wage
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"39,000",Workplan 11: Internal Audit,2012/13 Approved Budget,Vote: 518,Wage
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"20,821",Workplan 11: Internal Audit,2011/12 Approved Budget,Vote: 518,Non Wage
